customer_id,signup_date,country,segment,email,marketing_consent,is_active
C00980,2025-10-13,FR,consumer,,false,false
C00981,2025-12-15,GR,mid_market,user981@example.com,true,true
C00982,2025-03-12,FR,smb,user982@example.com,true,false
C00983,2025-05-02,PT,consumer,,true,true
C00984,2025-07-28,IT,mid_market,user984@example.com,true,true
C00985,2025-10-14,FR,smb,user985@example.com,true,true
C00986,2025-09-25,ES,mid_market,user986@example.com,true,true
C00987,2025-09-22,GR,enterprise,,true,true
C00988,2025-02-04,FR,consumer,user988@example.com,true,false
C00989,2025-09-03,PT,mid_market,user989@example.com,false,true
C00990,2025-10-09,GR,consumer,user990@example.com,true,true
C00991,2025-11-21,PT,consumer,user991@example.com,true,true
C00992,2025-12-25,FR,smb,user992@example.com,true,false
C00993,2025-03-05,IT,enterprise,user993@example.com,false,true
C00994,2025-06-09,IT,mid_market,user994@example.com,true,true
C00995,2025-04-16,ES,consumer,user995@example.com,true,true
C00996,2025-04-26,ES,smb,user996@example.com,false,true
C00997,2025-06-26,DE,mid_market,user997@example.com,true,true
C00998,2025-08-21,ES,mid_market,user998@example.com,false,true
C00999,2025-02-14,DE,mid_market,user999@example.com,true,true
C01000,2025-11-04,GR,mid_market,user1000@example.com,false,true
C01001,2025-10-07,FR,mid_market,user1001@example.com,false,false
C01002,2025-07-28,DE,enterprise,,true,true
C01003,2025-08-22,IT,consumer,user1003@example.com,false,true
C01004,2025-08-05,FR,mid_market,user1004@example.com,true,true
C01005,2025-06-27,ES,mid_market,,false,true
C01006,2025-09-21,PT,smb,user1006@example.com,true,true
C01007,2025-12-27,IT,enterprise,user1007@example.com,false,true
C01008,2025-09-28,ES,consumer,user1008@example.com,true,true
C01009,2025-07-16,ES,smb,user1009@example.com,true,true
C01010,2025-12-23,FR,smb,,true,false
C01011,2025-12-14,PT,mid_market,user1011@example.com,true,true
C01012,2025-06-03,ES,enterprise,user1012@example.com,false,true
C01013,2025-04-04,FR,smb,user1013@example.com,true,true
C01014,2025-01-09,DE,enterprise,,false,true
C01015,2025-06-28,ES,consumer,user1015@example.com,true,false
C01016,2025-11-23,IT,enterprise,user1016@example.com,true,true
C01017,2025-07-21,DE,consumer,,true,true
C01018,2025-02-17,PT,mid_market,user1018@example.com,false,true
C01019,2025-01-15,ES,enterprise,,true,false
C01020,2025-05-11,FR,consumer,,false,false
C01021,2025-07-09,IT,enterprise,user1021@example.com,true,true
C01022,2025-11-27,PT,smb,user1022@example.com,true,true
C01023,2025-03-02,PT,smb,,true,false
C01024,2025-03-28,DE,enterprise,user1024@example.com,true,true
C01025,2025-08-03,FR,smb,user1025@example.com,true,true
C01026,2025-02-02,PT,smb,user1026@example.com,true,true
C01027,2025-05-07,FR,consumer,user1027@example.com,true,false
C01028,2025-12-19,PT,consumer,user1028@example.com,true,true
C01029,2025-05-15,IT,mid_market,user1029@example.com,false,true
C01030,2025-02-26,GR,enterprise,user1030@example.com,true,true
C01031,2025-02-12,PT,consumer,user1031@example.com,false,true
C01032,2025-11-04,FR,consumer,user1032@example.com,true,true
C01033,2025-06-20,GR,consumer,,false,true
C01034,2025-10-21,FR,mid_market,user1034@example.com,true,true
C01035,2025-01-02,ES,enterprise,user1035@example.com,true,false
C01036,2025-10-18,DE,mid_market,user1036@example.com,false,false
C01037,2025-10-04,DE,mid_market,user1037@example.com,false,false
C01038,2025-07-23,PT,smb,user1038@example.com,true,true
C01039,2025-12-23,IT,mid_market,user1039@example.com,true,false
C01040,2025-04-16,GR,smb,user1040@example.com,true,false
C01041,2025-07-07,DE,consumer,user1041@example.com,false,true
C01042,2025-10-05,ES,mid_market,user1042@example.com,true,true
C01043,2025-10-02,FR,consumer,user1043@example.com,true,true
C01044,2025-12-06,FR,enterprise,user1044@example.com,true,true
C01045,2025-01-15,GR,consumer,user1045@example.com,true,true
C01046,2025-06-06,DE,consumer,user1046@example.com,true,true
C01047,2025-01-09,FR,consumer,user1047@example.com,false,true
C01048,2025-09-11,PT,consumer,user1048@example.com,true,true
C01049,2025-04-11,IT,consumer,,true,true
C01050,2025-06-21,IT,enterprise,user1050@example.com,true,true
C01051,2025-08-26,PT,mid_market,user1051@example.com,true,true
C01052,2025-02-07,FR,enterprise,user1052@example.com,false,true
C01053,2025-04-18,GR,enterprise,,true,false
C01054,2025-03-24,ES,consumer,user1054@example.com,true,true
C01055,2025-08-12,DE,smb,user1055@example.com,true,true
C01056,2025-12-17,GR,mid_market,user1056@example.com,true,true
C01057,2025-12-24,DE,mid_market,user1057@example.com,false,true
C01058,2025-11-25,ES,enterprise,user1058@example.com,false,true
C01059,2025-08-21,GR,consumer,user1059@example.com,true,true
C01060,2025-07-09,IT,consumer,user1060@example.com,false,true
C01061,2025-07-08,PT,mid_market,user1061@example.com,true,true
C01062,2025-02-24,IT,smb,user1062@example.com,true,true
C01063,2025-06-05,DE,smb,user1063@example.com,false,true
C01064,2025-04-23,ES,enterprise,,false,true
C01065,2025-01-12,GR,consumer,,false,true
C01066,2025-07-06,GR,consumer,user1066@example.com,true,true
C01067,2025-12-06,FR,smb,user1067@example.com,true,false
C01068,2025-02-28,FR,mid_market,user1068@example.com,true,true
C01069,2025-08-20,FR,mid_market,user1069@example.com,true,true
C01070,2025-01-12,PT,mid_market,user1070@example.com,true,false
C01071,2025-12-26,ES,smb,user1071@example.com,true,false
C01072,2025-03-15,DE,consumer,user1072@example.com,true,true
C01073,2025-03-17,ES,consumer,user1073@example.com,true,false
C01074,2025-04-20,IT,smb,,true,true
C01075,2025-01-04,ES,mid_market,user1075@example.com,true,true
C01076,2025-11-11,FR,smb,user1076@example.com,true,true
C01077,2025-08-26,PT,mid_market,user1077@example.com,true,true
C01078,2025-09-24,FR,smb,user1078@example.com,true,true
C01079,2025-01-27,GR,smb,user1079@example.com,true,true
C01080,2025-02-15,FR,consumer,,false,true
C01081,2025-04-10,PT,smb,,true,true
C01082,2025-09-17,PT,smb,user1082@example.com,true,true
C01083,2025-09-23,PT,enterprise,user1083@example.com,false,true
C01084,2025-10-16,ES,enterprise,user1084@example.com,true,true
C01085,2025-10-22,IT,mid_market,user1085@example.com,true,false
C01086,2025-03-12,FR,mid_market,,false,false
C01087,2025-05-07,DE,smb,user1087@example.com,true,true
C01088,2025-06-19,IT,smb,user1088@example.com,true,true
C01089,2025-03-06,DE,smb,,true,true
C01090,2025-05-08,ES,smb,user1090@example.com,false,true
C01091,2025-05-03,GR,smb,user1091@example.com,true,true
C01092,2025-06-12,DE,smb,user1092@example.com,true,true
C01093,2025-03-17,PT,mid_market,user1093@example.com,false,true
C01094,2025-07-04,DE,smb,user1094@example.com,true,true
C01095,2025-10-16,PT,enterprise,user1095@example.com,true,true
C01096,2025-02-07,FR,mid_market,user1096@example.com,true,false
C01097,2025-11-20,PT,enterprise,user1097@example.com,true,false
C01098,2025-02-07,ES,smb,user1098@example.com,true,false
C01099,2025-03-02,IT,enterprise,user1099@example.com,false,true
C01100,2025-03-07,FR,mid_market,user1100@example.com,true,true
C01101,2025-01-08,DE,smb,user1101@example.com,false,true
C01102,2025-03-10,IT,mid_market,user1102@example.com,false,false
C01103,2025-11-06,IT,mid_market,user1103@example.com,true,false
C01104,2025-11-09,PT,consumer,user1104@example.com,true,false
C01105,2025-10-28,FR,enterprise,user1105@example.com,false,false
C01106,2025-02-09,PT,mid_market,user1106@example.com,true,false
C01107,2025-07-21,IT,mid_market,user1107@example.com,true,true
C01108,2025-01-02,GR,smb,user1108@example.com,true,true
C01109,2025-04-24,ES,enterprise,user1109@example.com,true,true
C01110,2025-10-24,ES,mid_market,,true,false
C01111,2025-01-01,ES,consumer,user1111@example.com,true,true
C01112,2025-09-23,GR,smb,user1112@example.com,true,false
C01113,2025-07-28,IT,consumer,user1113@example.com,true,true
C01114,2025-09-09,ES,smb,user1114@example.com,false,true
C01115,2025-02-17,ES,mid_market,user1115@example.com,false,true
C01116,2025-08-24,DE,consumer,user1116@example.com,true,true
C01117,2025-10-01,GR,enterprise,user1117@example.com,true,true
C01118,2025-08-18,PT,smb,user1118@example.com,true,true
C01119,2025-07-17,IT,mid_market,user1119@example.com,true,true
C01120,2025-08-18,IT,mid_market,user1120@example.com,true,true
C01121,2025-03-10,PT,smb,user1121@example.com,false,false
C01122,2025-07-19,IT,enterprise,user1122@example.com,true,false
C01123,2025-10-27,ES,smb,user1123@example.com,true,false
C01124,2025-04-08,FR,enterprise,user1124@example.com,true,false
C01125,2025-09-23,DE,enterprise,user1125@example.com,true,true
C01126,2025-12-14,DE,mid_market,,true,true
C01127,2025-07-18,FR,smb,user1127@example.com,true,true
C01128,2025-03-20,FR,mid_market,user1128@example.com,false,false
C01129,2025-08-03,IT,mid_market,user1129@example.com,true,true
C01130,2025-12-09,FR,enterprise,user1130@example.com,false,false
C01131,2025-01-06,IT,mid_market,,false,true
C01132,2025-09-24,DE,mid_market,user1132@example.com,false,false
C01133,2025-03-13,GR,mid_market,user1133@example.com,true,false
C01134,2025-01-28,ES,consumer,user1134@example.com,true,true
C01135,2025-11-19,PT,consumer,user1135@example.com,true,true
C01136,2025-11-26,ES,smb,user1136@example.com,true,true
C01137,2025-09-19,ES,enterprise,user1137@example.com,true,true
C01138,2025-08-25,ES,consumer,user1138@example.com,true,true
C01139,2025-02-23,IT,smb,user1139@example.com,true,false
C01140,2025-01-05,DE,enterprise,user1140@example.com,true,false
C01141,2025-03-14,GR,consumer,user1141@example.com,false,true
C01142,2025-04-09,FR,consumer,user1142@example.com,true,false
C01143,2025-06-24,FR,smb,user1143@example.com,false,false
C01144,2025-03-01,DE,mid_market,user1144@example.com,true,true
C01145,2025-02-26,ES,mid_market,user1145@example.com,true,true
C01146,2025-01-14,IT,enterprise,user1146@example.com,true,true
C01147,2025-05-21,DE,smb,,false,true
C01148,2025-02-05,FR,enterprise,user1148@example.com,true,true
C01149,2025-08-19,GR,mid_market,,true,true
C01150,2025-11-20,FR,mid_market,user1150@example.com,false,false
C01151,2025-02-07,FR,consumer,,false,true
C01152,2025-06-06,IT,mid_market,user1152@example.com,true,true
C01153,2025-12-10,DE,consumer,user1153@example.com,true,true
C01154,2025-02-04,PT,enterprise,user1154@example.com,true,true
C01155,2025-03-19,GR,consumer,user1155@example.com,true,true
C01156,2025-01-07,FR,enterprise,user1156@example.com,false,true
C01157,2025-06-24,GR,consumer,user1157@example.com,true,true
C01158,2025-09-05,IT,enterprise,,true,false
C01159,2025-04-17,GR,smb,user1159@example.com,false,true
C01160,2025-11-16,IT,consumer,user1160@example.com,true,true
C01161,2025-12-23,ES,enterprise,,true,true
C01162,2025-03-11,FR,enterprise,user1162@example.com,false,true
C01163,2025-11-01,PT,mid_market,user1163@example.com,true,true
C01164,2025-11-23,DE,enterprise,user1164@example.com,true,true
C01165,2025-02-24,FR,consumer,user1165@example.com,true,true
C01166,2025-03-04,DE,enterprise,user1166@example.com,false,true
C01167,2025-06-27,ES,consumer,,false,true
C01168,2025-12-21,ES,enterprise,,true,true
C01169,2025-06-01,GR,enterprise,user1169@example.com,false,false
C01170,2025-11-17,DE,smb,,true,true
C01171,2025-01-28,ES,enterprise,user1171@example.com,true,true
C01172,2025-06-03,FR,mid_market,user1172@example.com,true,true
C01173,2025-09-12,DE,enterprise,user1173@example.com,true,true
C01174,2025-03-03,GR,enterprise,user1174@example.com,false,false
C01175,2025-11-27,DE,mid_market,user1175@example.com,true,true
C01176,2025-12-16,IT,mid_market,user1176@example.com,false,true
C01177,2025-05-11,ES,mid_market,user1177@example.com,true,true
C01178,2025-02-25,PT,smb,user1178@example.com,true,true
C01179,2025-10-28,PT,mid_market,user1179@example.com,false,true
C01180,2025-02-18,IT,smb,user1180@example.com,false,true
C01181,2025-07-06,PT,enterprise,user1181@example.com,false,true
C01182,2025-07-10,GR,mid_market,,true,false
C01183,2025-08-27,FR,mid_market,user1183@example.com,true,true
C01184,2025-03-19,DE,smb,user1184@example.com,true,true
C01185,2025-08-11,ES,smb,user1185@example.com,false,true
C01186,2025-07-09,FR,smb,user1186@example.com,false,true
C01187,2025-05-01,GR,consumer,user1187@example.com,true,true
C01188,2025-11-12,FR,smb,user1188@example.com,false,true
C01189,2025-09-14,ES,mid_market,user1189@example.com,true,true
C01190,2025-02-15,ES,enterprise,,true,true
C01191,2025-12-22,FR,mid_market,user1191@example.com,true,true
C01192,2025-08-09,FR,enterprise,user1192@example.com,true,true
C01193,2025-06-20,GR,enterprise,user1193@example.com,true,false
C01194,2025-10-06,ES,smb,user1194@example.com,true,true
C01195,2025-06-04,DE,mid_market,user1195@example.com,true,true
C01196,2025-12-06,DE,mid_market,user1196@example.com,true,true
C01197,2025-10-18,ES,enterprise,,true,true
C01198,2025-10-06,FR,consumer,user1198@example.com,false,true
C01199,2025-11-06,GR,enterprise,user1199@example.com,false,true
C01200,2025-02-02,PT,enterprise,user1200@example.com,true,true
